,trial_id,global_end_of_trial_date,first_version_date,this_version_date,trial_countries,recruitment_countries,trial_start_date,results_type,error
16817,2011-001180-53,28/04/2014,31/05/2015,23/06/2016,"['PT', 'GR', 'BE', 'ES', 'DE', 'SE', 'HU', 'AT', 'DK', 'PL', 'CZ', 'NO', 'GB', 'IT', 'BG']","{'Spain': 40, 'Sweden': 26, 'Switzerland': 7, 'United Kingdom': 21, 'United States': 96, 'Argentina': 24, 'Australia': 15, 'Austria': 17, 'Belgium': 9, 'Brazil': 46, 'Bulgaria': 32, 'Canada': 16, 'Czech Republic': 39, 'Denmark': 2, 'France': 15, 'Germany': 36, 'Greece': 15, 'Hungary': 29, 'Israel': 27, 'Italy': 49, 'Norway': 10, 'Poland': 91, 'Portugal': 19, 'Romania': 82}",19/01/2012,Tabular,
16818,2012-000073-23,01/09/2014,27/11/2019,27/11/2019,"['AT', 'NL', 'SE', 'NO', 'ES', 'DK', 'FI', 'BE', 'CZ', 'IT', 'HU', 'IE', 'SK', 'BG']","{'Netherlands': 71, 'Norway': 20, 'Poland': 47, 'Slovakia': 20, 'Spain': 429, 'Sweden': 6, 'Austria': 4, 'Belgium': 237, 'Bulgaria': 35, 'Denmark': 8, 'Finland': 10, 'Hungary': 67, 'Italy': 1153, 'Romania': 26}",16/05/2012,Tabular,
16819,2011-002047-10,08/10/2014,22/04/2015,24/02/2018,"['GB', 'BE', 'NL', 'DE', 'DK', 'SE', 'NO', 'FR']","{'South Africa': 5, 'Sweden': 8, 'Turkey': 2, 'Ukraine': 3, 'United Kingdom': 2, 'United States': 2, 'Belgium': 34, 'Brazil': 9, 'Canada': 5, 'Denmark': 20, 'Korea, Republic of': 7, 'Mexico': 8, 'Norway': 4, 'Philippines': 2, 'Poland': 21, 'Serbia': 16}",04/10/2012,Tabular,
16820,2012-003536-23,14/10/2014,24/07/2016,24/07/2016,"['CZ', 'BE', 'HU', 'ES', 'IT', 'SE', 'EE', 'NO', 'FI', 'NL', 'GB', 'PL']","{'Argentina': 30, 'Brazil': 2, 'Israel': 5, 'Mexico': 17, 'Romania': 9, 'Russian Federation': 31, 'United States': 28, 'Netherlands': 1, 'Norway': 3, 'Poland': 25, 'Spain': 1, 'Sweden': 2, 'United Kingdom': 14, 'Belgium': 2, 'Czech Republic': 8, 'Estonia': 6, 'Finland': 5, 'Hungary': 11, 'Italy': 2}",25/03/2013,Tabular,
16821,2011-002806-59,19/11/2014,16/04/2016,16/04/2016,"['BE', 'FI', 'SE', 'ES', 'PT', 'DE', 'CZ', 'NO', 'GB', 'NL', 'HU', 'IT', 'DK', 'BG']","{'South Africa': 215, 'Spain': 92, 'Sweden': 32, 'Ukraine': 38, 'United Kingdom': 484, 'United States': 485, 'Argentina': 28, 'Belgium': 25, 'Bulgaria': 78, 'Canada': 63, 'Chile': 2, 'Colombia': 2, 'Czech Republic': 20, 'Denmark': 16, 'Finland': 20, 'France': 87, 'Germany': 139, 'Hungary': 78, 'Israel': 8, 'Italy': 37, 'Mexico': 50, 'Netherlands': 68, 'Norway': 48, 'Poland': 146, 'Portugal': 8, 'Romania': 44, 'Russian Federation': 28}",06/01/2012,Tabular,
16822,2009-012852-26,11/02/2015,29/07/2016,29/07/2016,"['ES', 'DE', 'PT', 'GB', 'LT', 'EE', 'DK', 'LV', 'IT', 'NL', 'SE', 'FR', 'FI', 'BG', 'BE', 'NO', 'AT']","{'South Africa': 130, 'Spain': 154, 'Sweden': 43, 'Switzerland': 8, 'Taiwan': 29, 'Tunisia': 26, 'Turkey': 55, 'Ukraine': 127, 'United Arab Emirates': 14, 'United Kingdom': 125, 'United States': 696, 'Argentina': 399, 'Australia': 17, 'Austria': 4, 'Belarus': 34, 'Belgium': 15, 'Brazil': 448, 'Bulgaria': 76, 'Canada': 111, 'Chile': 246, 'China': 113, 'Colombia': 265, 'Denmark': 54, 'Ecuador': 27, 'Egypt': 6, 'Estonia': 52, 'Finland': 44, 'France': 38, 'Georgia': 58, 'Germany': 96, 'Guatemala': 142, 'India': 317, 'Israel': 65, 'Italy': 69, 'Japan': 103, 'Korea, Republic of': 74, 'Latvia': 56, 'Lithuania': 48, 'Mexico': 301, 'Netherlands': 27, 'Norway': 30, 'Panama': 9, 'Peru': 107, 'Philippines': 50, 'Poland': 250, 'Portugal': 24, 'Romania': 230, 'Russian Federation': 587, 'Serbia': 69}",24/06/2010,Tabular,
16823,2012-001984-66,12/01/2015,24/07/2016,24/07/2016,"['GB', 'DE', 'HU', 'CZ', 'ES', 'GR', 'LT', 'FI', 'LV', 'IT', 'NO']","{'South Africa': 23, 'Spain': 6, 'Taiwan': 2, 'Thailand': 5, 'Ukraine': 95, 'United Kingdom': 2, 'United States': 77, 'Argentina': 6, 'Australia': 6, 'Brazil': 2, 'Chile': 58, 'Colombia': 22, 'Czech Republic': 43, 'Ecuador': 5, 'Finland': 9, 'France': 7, 'Germany': 17, 'Greece': 2, 'Hungary': 6, 'Israel': 20, 'Italy': 4, 'Korea, Republic of': 7, 'Latvia': 6, 'Lithuania': 11, 'Malaysia': 21, 'Mexico': 61, 'New Zealand': 11, 'Peru': 38, 'Poland': 91, 'Romania': 8, 'Russian Federation': 105}",09/05/2013,Tabular,
16824,2012-003292-19,19/02/2015,20/03/2016,20/03/2016,"['GB', 'SE', 'ES', 'NO', 'DE', 'DK', 'BG']","{'South Africa': 11, 'Spain': 25, 'Sweden': 33, 'United Kingdom': 9, 'United States': 36, 'Australia': 19, 'Bulgaria': 29, 'Canada': 23, 'Denmark': 23, 'Germany': 29, 'Norway': 16, 'Peru': 86, 'Poland': 11}",10/06/2013,Tabular,
16825,2013-002343-29,28/04/2015,22/05/2016,02/12/2019,"['GB', 'HU', 'SK', 'BG', 'NO']","{'Slovakia': 50, 'United Kingdom': 63, 'United States': 576, 'Bulgaria': 19, 'Canada': 27, 'Hungary': 37, 'Israel': 14, 'Norway': 17}",25/09/2013,Tabular,
16826,2012-002270-31,23/03/2015,08/04/2016,08/04/2016,"['ES', 'NO', 'IT', 'BG']","{'Spain': 176, 'Taiwan': 60, 'United States': 442, 'Australia': 19, 'Brazil': 152, 'Canada': 28, 'France': 14, 'Korea, Republic of': 122, 'New Zealand': 78, 'Norway': 43}",01/03/2013,Tabular,
16827,2010-019318-26,17/03/2015,02/04/2016,02/04/2016,"['FI', 'DE', 'CZ', 'PT', 'BE', 'ES', 'AT', 'FR', 'BG', 'HU', 'IT', 'SE', 'NO']","{'Spain': 21, 'Sweden': 2, 'Switzerland': 2, 'Taiwan': 58, 'Thailand': 6, 'United States': 37, 'Australia': 11, 'Austria': 8, 'Belgium': 8, 'Brazil': 27, 'Bulgaria': 6, 'Canada': 1, 'Czech Republic': 20, 'Finland': 3, 'France': 59, 'Germany': 40, 'Hong Kong': 24, 'Hungary': 1, 'Israel': 2, 'Italy': 51, 'Japan': 93, 'Korea, Republic of': 70, 'Netherlands': 3, 'Norway': 2, 'Philippines': 1, 'Portugal': 2, 'Romania': 7}",14/10/2010,Tabular,
16828,2012-003580-21,04/06/2015,08/06/2016,08/06/2016,"['SE', 'FI', 'IE', 'NL', 'GB', 'NO', 'PL', 'BE']","{'Australia': 51, 'Argentina': 73, 'Belgium': 33, 'Canada': 99, 'Finland': 49, 'France': 102, 'Germany': 88, 'Ireland': 31, 'Israel': 52, 'Netherlands': 37, 'Norway': 30, 'Poland': 60, 'Sweden': 42, 'Ukraine': 41, 'United Kingdom': 85, 'United States': 473, 'Russian Federation': 52}",25/11/2013,Tabular,
16829,2009-016244-39,28/08/2015,02/09/2016,02/09/2016,"['NL', 'NO', 'FI', 'SE', 'IT', 'ES', 'GB', 'PT', 'CZ', 'AT']","{'South Africa': 181, 'Spain': 114, 'Sweden': 121, 'Switzerland': 7, 'Taiwan': 55, 'Thailand': 74, 'United Kingdom': 128, 'United States': 202, 'Argentina': 178, 'Austria': 53, 'Canada': 221, 'Colombia': 57, 'Czech Republic': 105, 'Finland': 164, 'Hong Kong': 38, 'India': 241, 'Italy': 69, 'Malaysia': 116, 'Mexico': 217, 'Netherlands': 56, 'Norway': 63, 'Philippines': 152, 'Portugal': 25}",26/08/2010,Tabular,
16830,2008-002693-35,20/08/2015,31/07/2016,27/11/2016,"['DK', 'DE', 'GB', 'ES', 'IT', 'GR', 'SE', 'AT', 'FR', 'CZ', 'IE', 'FI', 'NO']","{'Spain': 40, 'Sweden': 5, 'United Kingdom': 1, 'United States': 5, 'Austria': 1, 'Canada': 2, 'Czech Republic': 20, 'Denmark': 22, 'France': 13, 'Germany': 3, 'Greece': 7, 'Ireland': 1, 'Italy': 26, 'Mexico': 18, 'Norway': 7}",28/04/2009,Tabular,
16831,2012-004384-48,31/07/2015,14/08/2016,14/08/2016,"['FI', 'SE', 'DE', 'NO']","{'Sweden': 6, 'United States': 120, 'Canada': 37, 'Finland': 4, 'France': 30, 'Germany': 27, 'Norway': 7}",26/02/2014,Tabular,
16832,2012-003229-91,06/08/2015,20/08/2016,20/08/2016,"['DE', 'GB', 'AT', 'HU', 'PL', 'CZ', 'NO', 'HR']","{'United Kingdom': 26, 'Austria': 24, 'Germany': 9, 'Hungary': 43, 'Poland': 18}",21/08/2013,Tabular,
16833,2014-000340-15,21/09/2015,30/03/2016,30/03/2016,"['DE', 'BE', 'NO', 'DK']","{'Belgium': 1, 'Denmark': 11, 'Norway': 8, 'Poland': 14}",21/09/2014,Tabular,
16834,2012-004827-19,12/10/2015,05/11/2016,05/11/2016,"['SE', 'BG', 'PT', 'ES', 'HU', 'CZ', 'NO']","{'South Africa': 78, 'Spain': 69, 'Sweden': 58, 'Thailand': 39, 'Turkey': 87, 'Ukraine': 81, 'Argentina': 65, 'Bulgaria': 99, 'Czech Republic': 49, 'Hong Kong': 18, 'Hungary': 46, 'India': 93, 'Japan': 140, 'Mexico': 63, 'Norway': 32, 'Portugal': 15, 'Romania': 60, 'Russian Federation': 133}",02/12/2013,Tabular,
16835,2011-000509-29,31/08/2015,02/09/2016,02/09/2016,"['GB', 'SE', 'DE', 'SK', 'BE', 'CZ', 'HU', 'NO', 'IT', 'ES']","{'Slovakia': 4, 'Spain': 37, 'Sweden': 4, 'Switzerland': 6, 'Thailand': 15, 'United Kingdom': 29, 'United States': 147, 'Australia': 19, 'Belgium': 20, 'Brazil': 14, 'Canada': 16, 'Czech Republic': 13, 'France': 80, 'Germany': 22, 'Hungary': 20, 'India': 5, 'Israel': 26, 'Italy': 56, 'Korea, Republic of': 52, 'Norway': 2, 'Poland': 10, 'Russian Federation': 5}",14/09/2011,Tabular,
16836,2010-023526-21,24/02/2016,06/08/2017,06/08/2017,"['ES', 'AT', 'SE', 'NL', 'SI', 'GR', 'DE', 'GB', 'CZ', 'HU', 'SK', 'BE', 'BG', 'NO', 'PT', 'LV', 'FI', 'IT', 'DK', 'EE', 'LT', 'IE']","{'Albania': 12, 'Argentina': 19, 'Australia': 158, 'Austria': 59, 'Belgium': 66, 'Bosnia and Herzegovina': 27, 'Brazil': 53, 'Bulgaria': 42, 'Canada': 145, 'Colombia': 17, 'Croatia': 21, 'Czech Republic': 137, 'Denmark': 28, 'Ecuador': 1, 'Estonia': 8, 'Finland': 18, 'Germany': 389, 'Greece': 55, 'Hungary': 55, 'India': 3, 'Ireland': 12, 'Israel': 73, 'Italy': 383, 'Korea, Republic of': 41, 'Latvia': 12, 'Lithuania': 13, 'Macedonia, the former Yugoslav Republic of': 20, 'Mexico': 10, 'Netherlands': 234, 'Norway': 47, 'Peru': 5, 'Poland': 75, 'Portugal': 21, 'Romania': 29, 'Russian Federation': 60, 'Serbia': 28, 'Slovakia': 18, 'Slovenia': 21, 'South Africa': 34, 'Spain': 300, 'Sweden': 77, 'Switzerland': 36, 'Turkey': 111, 'United Kingdom': 246}",01/03/2011,Tabular,
16837,2011-003822-29,28/12/2015,05/01/2020,05/01/2020,"['BE', 'GB', 'NO']","{'United Kingdom': 31, 'United States': 27, 'Canada': 5, 'Israel': 57, 'Norway': 5}",13/12/2011,Tabular,
16838,2012-004208-37,29/07/2016,04/08/2017,04/08/2017,"['IT', 'NL', 'BE', 'SE', 'CZ', 'HU', 'ES', 'DE', 'GR', 'FI', 'NO', 'IE', 'DK', 'IS']","{'South Africa': 45, 'Spain': 38, 'Sweden': 15, 'Switzerland': 2, 'Taiwan': 2, 'United Kingdom': 4, 'United States': 115, 'Argentina': 13, 'Australia': 34, 'Belgium': 28, 'Brazil': 4, 'Canada': 59, 'Chile': 8, 'Czech Republic': 32, 'France': 19, 'Germany': 5, 'Greece': 10, 'Hungary': 145, 'Iceland': 7, 'Ireland': 1, 'Israel': 3, 'Italy': 29, 'Korea, Republic of': 9, 'Malaysia': 10, 'Mexico': 6, 'Netherlands': 148, 'Norway': 14, 'Poland': 95, 'Russian Federation': 69, 'Singapore': 1}",18/04/2013,Tabular,
16839,2010-021297-11,10/08/2016,28/07/2017,28/07/2017,"['DE', 'NL', 'ES', 'IT', 'NO', 'AT', 'SE', 'GR', 'GB', 'HU']","{'Spain': 50, 'Sweden': 17, 'Switzerland': 26, 'Taiwan': 27, 'Turkey': 45, 'United Kingdom': 38, 'United States': 308, 'Argentina': 33, 'Austria': 20, 'Brazil': 7, 'Canada': 19, 'France': 45, 'Germany': 82, 'Greece': 44, 'Hungary': 13, 'India': 55, 'Israel': 22, 'Italy': 54, 'Korea, Republic of': 62, 'Mexico': 31, 'Netherlands': 31, 'New Zealand': 7, 'Norway': 13, 'Poland': 63, 'Puerto Rico': 3, 'Romania': 77, 'Russian Federation': 61}",03/12/2010,Tabular,
16840,2013-002644-87,15/04/2016,23/04/2017,23/04/2017,"['FI', 'GB', 'NL', 'NO', 'ES', 'IT', 'BG']","{'South Africa': 47, 'Spain': 40, 'United Kingdom': 23, 'United States': 43, 'Bulgaria': 23, 'Canada': 57, 'Finland': 27, 'Italy': 28, 'Netherlands': 46, 'Norway': 23, 'Poland': 13}",23/10/2013,Tabular,
16841,2011-003142-41,29/06/2017,15/07/2018,15/07/2018,"['IT', 'LT', 'FI', 'PL', 'BE', 'CZ', 'ES', 'EE', 'GR', 'DE', 'GB', 'SE', 'AT', 'DK', 'LV', 'NO', 'NL', 'HU', 'IE', 'SK', 'BG']","{'Poland': 704, 'Czech Republic': 282, 'Russian Federation': 157, 'Hungary': 142, 'Bulgaria': 112, 'Estonia': 51, 'Lithuania': 50, 'Latvia': 43, 'Austria': 37, 'Romania': 23, 'Slovakia': 16, 'Turkey': 9, 'Israel': 7, 'Colombia': 634, 'Brazil': 295, 'Peru': 119, 'Mexico': 117, 'Argentina': 108, 'Guatemala': 75, 'Dominican Republic': 29, 'Chile': 24, 'Italy': 76, 'United Kingdom': 76, 'Denmark': 73, 'France': 41, 'Germany': 38, 'Spain': 38, 'Norway': 35, 'Greece': 33, 'Belgium': 29, 'Sweden': 28, 'Netherlands': 25, 'Australia': 19, 'Finland': 13, 'New Zealand': 9, 'Hong Kong': 249, 'South Africa': 154, 'Korea, Republic of': 20, 'Taiwan': 6, 'United States': 57, 'Canada': 40}",04/05/2012,Tabular,
16842,2013-005311-27,26/05/2017,09/06/2018,09/06/2018,"['SE', 'DE', 'DK', 'NO', 'PL', 'CZ', 'FI', 'GB']","{'Canada': 10, 'United States': 276, 'Czech Republic': 52, 'Denmark': 24, 'Finland': 35, 'Germany': 69, 'Norway': 31, 'Poland': 31, 'Sweden': 63, 'United Kingdom': 18}",30/06/2014,Tabular,
16843,2006-000259-16,15/11/2016,15/12/2017,15/12/2017,"['NL', 'DK', 'NO', 'ES', 'DE', 'IT', 'GB']","{'Spain': 40, 'Taiwan': 51, 'Thailand': 106, 'United Kingdom': 112, 'United States': 148, 'Argentina': 34, 'Australia': 60, 'Brazil': 53, 'Canada': 58, 'China': 89, 'Denmark': 20, 'France': 47, 'Germany': 62, 'Hong Kong': 50, 'India': 32, 'Indonesia': 25, 'Italy': 86, 'Korea, Republic of': 45, 'Mexico': 16, 'Netherlands': 31, 'Norway': 37, 'Philippines': 38}",24/08/2006,Tabular,
16844,2011-004029-28,17/08/2017,31/08/2018,31/08/2018,"['DE', 'SE', 'AT', 'HU', 'ES', 'BE', 'PL', 'IT', 'DK', 'NL', 'CZ', 'NO', 'GB']","{'South Africa': 8, 'Spain': 57, 'Sweden': 21, 'United Kingdom': 24, 'United States': 49, 'Argentina': 7, 'Australia': 49, 'Austria': 17, 'Belgium': 9, 'Canada': 20, 'Czech Republic': 14, 'Denmark': 42, 'France': 140, 'Germany': 83, 'Hungary': 26, 'Israel': 4, 'Italy': 175, 'Mexico': 3, 'Netherlands': 9, 'Norway': 19, 'Poland': 55}",29/02/2012,Tabular,
16845,2011-005698-21,23/01/2018,07/02/2019,07/02/2019,"['GB', 'SE', 'BE', 'NO', 'EE', 'LT', 'HU', 'ES', 'CZ', 'LV', 'DE', 'IT', 'BG', 'FI', 'AT', 'PT', 'DK', 'NL', 'PL', 'SK', 'SI', 'HR', 'GR']","{'Slovakia': 340, 'Slovenia': 36, 'South Africa': 505, 'Spain': 826, 'Sri Lanka': 314, 'Sweden': 250, 'Switzerland': 88, 'Taiwan': 93, 'Thailand': 161, 'Turkey': 78, 'Ukraine': 639, 'United Kingdom': 292, 'United States': 2510, 'Argentina': 592, 'Australia': 216, 'Austria': 58, 'Belgium': 197, 'Bosnia and Herzegovina': 155, 'Brazil': 928, 'Bulgaria': 333, 'Canada': 361, 'Chile': 132, 'China': 614, 'Colombia': 354, 'Croatia': 69, 'Czech Republic': 381, 'Denmark': 352, 'Estonia': 216, 'Finland': 116, 'France': 185, 'Georgia': 131, 'Germany': 509, 'Greece': 70, 'Guatemala': 25, 'Hong Kong': 17, 'Hungary': 224, 'India': 521, 'Israel': 582, 'Italy': 275, 'Japan': 204, 'Korea, Republic of': 94, 'Latvia': 80, 'Lithuania': 188, 'Macedonia, the former Yugoslav Republic of': 132, 'Malaysia': 110, 'Mexico': 349, 'Netherlands': 686, 'New Zealand': 257, 'Norway': 97, 'Peru': 208, 'Philippines': 116, 'Poland': 926, 'Portugal': 174, 'Romania': 145, 'Russian Federation': 1109, 'Serbia': 255, 'Singapore': 49}",11/10/2012,Tabular,
16846,2015-001925-18,22/01/2018,25/01/2019,25/01/2019,"['GB', 'SE', 'SK', 'LV', 'EE', 'DE', 'PT', 'HU', 'CZ', 'AT', 'ES', 'DK', 'BE', 'NO', 'BG', 'GR', 'HR', 'FI', 'IT']","{'Australia': 26, 'Austria': 17, 'Belgium': 14, 'Bulgaria': 9, 'Canada': 56, 'Croatia': 6, 'Czech Republic': 5, 'Denmark': 16, 'Estonia': 1, 'France': 49, 'Germany': 107, 'Greece': 12, 'Hungary': 15, 'Israel': 34, 'Italy': 48, ""Korea, Democratic People's Republic of"": 21, 'Latvia': 7, 'Netherlands': 18, 'Norway': 9, 'Poland': 12, 'Portugal': 9, 'Romania': 5, 'Russian Federation': 22, 'Serbia': 5, 'Slovakia': 17, 'Spain': 9, 'Sweden': 3, 'Switzerland': 5, 'Turkey': 15, 'Ukraine': 22, 'United States': 86, 'United Kingdom': 21}",08/12/2015,Tabular,
16847,2014-004886-26,07/03/2018,16/03/2019,24/10/2019,"['SK', 'PT', 'FI', 'AT', 'NO', 'IE', 'ES', 'EE', 'LT', 'SE', 'DE', 'HU', 'CZ', 'NL', 'GB', 'LV', 'DK', 'BE', 'PL', 'GR', 'HR', 'IT']","{'Slovakia': 46, 'Spain': 114, 'Switzerland': 17, 'Taiwan': 5, 'Turkey': 21, 'United Kingdom': 35, 'Vietnam': 9, 'Austria': 15, 'Belgium': 2, 'Croatia': 7, 'Czech Republic': 38, 'Denmark': 5, 'Estonia': 12, 'Finland': 1, 'France': 83, 'Germany': 31, 'Greece': 15, 'Hungary': 84, 'Ireland': 5, 'Italy': 42, 'Korea, Republic of': 28, 'Latvia': 12, 'Lithuania': 11, 'Netherlands': 9, 'Norway': 5, 'Poland': 60, 'Portugal': 15, 'Russian Federation': 8, 'Singapore': 4}",27/07/2015,Tabular,
16848,2009-015476-98,06/07/2018,20/07/2019,01/12/2021,"['NL', 'BE', 'DE', 'SK', 'PT', 'CZ', 'FR', 'AT', 'IT', 'ES', 'FI', 'LT', 'LV', 'SI', 'GB', 'IE', 'NO']","{'Australia': 16, 'Belarus': 13, 'Brazil': 20, 'Canada': 16, 'Chile': 17, 'China': 141, 'Egypt': 2, 'India': 53, 'Argentina': 5, 'Israel': 13, 'Japan': 3, 'Korea, Republic of': 82, 'Lebanon': 3, 'Mexico': 1, 'Peru': 6, 'Russian Federation': 21, 'Singapore': 9, 'South Africa': 17, 'Taiwan': 74, 'Turkey': 2, 'United States': 27, 'Austria': 3, 'Belgium': 11, 'France': 19, 'Germany': 26, 'Ireland': 14, 'Italy': 6, 'Latvia': 3, 'Lithuania': 8, 'Netherlands': 8, 'Poland': 51, 'Portugal': 8, 'Slovakia': 6, 'Slovenia': 3, 'Spain': 22, 'Czechia': 10, 'United Kingdom': 6}",22/06/2010,Tabular,
16849,2011-001915-29,20/06/2018,04/07/2019,04/07/2019,"['FI', 'SE', 'NO', 'BE', 'HU', 'GB', 'NL', 'DK', 'DE', 'ES', 'CZ']","{'Canada': 156, 'United States': 499, 'Belgium': 31, 'Czech Republic': 44, 'Denmark': 182, 'Finland': 7, 'Germany': 4, 'Hungary': 36, 'Netherlands': 25, 'Norway': 14, 'Spain': 35, 'Sweden': 15, 'United Kingdom': 1, 'Australia': 21, 'Hong Kong': 4, 'Japan': 219, 'Singapore': 1, 'South Africa': 30}",07/10/2011,Tabular,
16850,2012-004357-83,31/05/2018,05/06/2019,05/06/2019,"['IT', 'SE', 'BE', 'GB', 'DE', 'DK', 'NO', 'HU', 'CZ', 'AT', 'NL', 'ES', 'PL']","{'South Africa': 126, 'Spain': 54, 'Sweden': 43, 'Switzerland': 33, 'Taiwan': 5, 'United Kingdom': 163, 'United States': 1116, 'Australia': 148, 'Austria': 2, 'Belgium': 109, 'Canada': 399, 'Czech Republic': 300, 'Denmark': 297, 'France': 54, 'Germany': 119, 'Hong Kong': 14, 'Hungary': 80, 'Italy': 62, 'Japan': 337, 'Korea, Republic of': 1, 'Netherlands': 118, 'New Zealand': 13, 'Norway': 23, 'Russian Federation': 65}",23/04/2013,Tabular,
16851,2014-005639-15,03/10/2018,19/10/2019,19/10/2019,"['GB', 'HU', 'SK', 'CZ', 'NO', 'PL', 'IT']","{'Slovakia': 42, 'South Africa': 89, 'Turkey': 63, 'United Kingdom': 70, 'United States': 152, 'Argentina': 78, 'Czech Republic': 30, 'Hungary': 34, 'India': 92, 'Israel': 50, 'Italy': 60, 'Mexico': 104, 'Norway': 32, 'Poland': 35, 'Russian Federation': 81}",08/01/2016,Tabular,
16852,2011-001814-33,12/04/2019,11/04/2020,14/11/2021,"['SE', 'ES', 'DE', 'NO', 'GB', 'IE']","{'Australia': 33, 'Canada': 92, 'China': 63, 'Hong Kong': 6, 'Korea, Republic of': 89, 'Singapore': 31, 'Taiwan': 26, 'France': 56, 'Germany': 15, 'Ireland': 12, 'Norway': 3, 'Spain': 93, 'Sweden': 40, 'United Kingdom': 12}",13/12/2011,Tabular,
16853,2014-002004-24,03/12/2018,18/12/2019,18/12/2019,"['NO', 'BG', 'AT', 'BE', 'DK', 'NL', 'PL', 'PT', 'ES', 'CZ', 'DE', 'SE', 'SK', 'GB']","{'Slovakia': 198, 'Spain': 67, 'Sweden': 53, 'Switzerland': 9, 'Ukraine': 333, 'United Kingdom': 51, 'United States': 520, 'Argentina': 287, 'Australia': 19, 'Austria': 20, 'Belgium': 39, 'Brazil': 323, 'Bulgaria': 154, 'Canada': 198, 'Colombia': 9, 'Croatia': 100, 'Czech Republic': 11, 'Denmark': 40, 'France': 60, 'Germany': 324, 'Hungary': 95, 'India': 24, 'Israel': 104, 'Korea, Republic of': 107, 'Mexico': 92, 'Netherlands': 19, 'Norway': 27, 'Peru': 21, 'Poland': 339, 'Portugal': 71, 'Romania': 64, 'Russian Federation': 767, 'Serbia': 138}",04/06/2015,Tabular,
16854,2011-001142-15,10/12/2018,22/06/2019,22/06/2019,"['NL', 'DE', 'SE', 'NO', 'DK', 'ES', 'GB', 'HU', 'IT', 'BG']","{'Spain': 2, 'Sweden': 1, 'Switzerland': 6, 'Taiwan': 5, 'Turkey': 10, 'United Kingdom': 22, 'United States': 46, 'Australia': 4, 'Brazil': 4, 'Croatia': 3, 'Denmark': 6, 'France': 4, 'Germany': 13, 'Hungary': 10, 'Israel': 4, 'Italy': 7, 'Japan': 15, 'Korea, Republic of': 5, 'Malaysia': 5, 'Netherlands': 7, 'Norway': 2, 'Russian Federation': 5}",30/01/2012,Tabular,
16855,2010-024381-21,24/09/2018,04/04/2019,04/04/2019,"['HU', 'BE', 'FR', 'DE', 'NO', 'IT', 'Outside EU/EEA', 'SE', 'GB', 'ES']","{'Spain': 3, 'Sweden': 2, 'Turkey': 2, 'United Kingdom': 14, 'United States': 9, 'Argentina': 3, 'Brazil': 13, 'France': 11, 'Germany': 19, 'Hungary': 6, 'Italy': 12, 'Norway': 8, 'Poland': 4}",17/08/2012,Tabular,
16856,2013-003789-15,01/09/2019,10/05/2021,10/05/2021,"['DK', 'FI', 'SE', 'NO', 'LT']","{'Denmark': 66, 'Finland': 10, 'Lithuania': 16, 'Norway': 58, 'Sweden': 50}",01/01/2014,Tabular,
16857,2017-002297-39,17/02/2020,28/08/2020,28/08/2020,"['NO', 'FR', 'NL', 'IT', 'DK', 'AT', 'SI', 'ES', 'BG', 'Outside EU/EEA']","{'Slovenia': 2, 'Spain': 2, 'Taiwan': 3, 'Turkey': 2, 'Brazil': 1, 'Canada': 1, 'Denmark': 2, 'Mexico': 3, 'Netherlands': 2}",31/08/2018,Tabular,
16858,2010-022970-14,14/04/2019,01/01/2020,01/01/2020,"['SK', 'DE', 'HU', 'SE', 'PL', 'LV', 'LT', 'AT', 'GB', 'EE', 'GR', 'IS', 'BE', 'NO', 'CZ', 'IT', 'BG', 'SI']","{'Slovakia': 401, 'Slovenia': 78, 'South Africa': 63, 'Sweden': 202, 'Taiwan': 106, 'Turkey': 26, 'United Kingdom': 290, 'United States': 2017, 'Argentina': 375, 'Australia': 86, 'Austria': 58, 'Belgium': 94, 'Brazil': 719, 'Bulgaria': 209, 'Canada': 398, 'China': 126, 'Colombia': 183, 'Croatia': 36, 'Czech Republic': 382, 'Estonia': 70, 'Germany': 643, 'Greece': 64, 'Guatemala': 81, 'Hungary': 328, 'Iceland': 119, 'India': 592, 'Italy': 231, 'Japan': 235, ""Korea, Democratic People's Republic of"": 62, 'Latvia': 43, 'Lithuania': 121, 'Mexico': 61, 'Netherlands': 623, 'Norway': 133, 'Peru': 11, 'Poland': 142, 'Romania': 293, 'Russian Federation': 315, 'Serbia': 45}",11/04/2011,Tabular,
16859,2011-002605-29,20/05/2020,05/12/2018,04/06/2021,"['GR', 'GB', 'HU', 'DE', 'BE', 'ES', 'DK', 'NO', 'SE', 'PL', 'AT', 'FR', 'PT', 'NL']","{'Australia': 1, 'Belgium': 1, 'Canada': 3, 'Spain': 1, 'United Kingdom': 1, 'Hungary': 3, 'Israel': 13, 'India': 6, 'Lebanon': 3, 'North Macedonia': 6, 'Mexico': 16, 'Malaysia': 2, 'New Zealand': 6, 'Poland': 1, 'Portugal': 1, 'Russian Federation': 13, 'Thailand': 1, 'Turkey': 5, 'Taiwan': 3, 'United States': 45, 'Morocco': 4}",13/11/2012,Tabular,
16860,2010-023645-29,12/02/2014,11/01/2022,11/01/2022,['DE'],{'Germany': 11},11/07/2011,Tabular,
